gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,29,1,1,74.2,1993.25,0,2.4733333333333336,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,24,1,0,81.0,1923.85,0,3.24,6,0,0,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,20,1,1,49.6,939.8,0,2.361904761904762,2,0,0,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,84.6,84.6,0,42.3,3,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1,54,1,1,55.0,3092.65,1,1.0,3,0,1,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,5,1,1,84.85,415.55,1,14.141666666666666,3,1,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1,72,1,1,84.2,5986.55,0,1.1534246575342466,7,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,52,1,1,106.3,5487.0,0,2.0056603773584905,7,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,9,1,0,69.05,651.5,0,6.904999999999999,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,45.4,45.4,0,22.7,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,1,1,1,73.65,73.65,1,36.825,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,33,1,1,73.9,2405.05,1,2.173529411764706,5,0,0,1,2,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0,55,1,1,77.75,4458.15,1,1.3883928571428572,3,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,69,1,1,99.35,6856.45,0,1.4192857142857143,5,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,1,1,1,50.75,50.75,0,25.375,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,54,1,0,87.1,4735.2,0,1.5836363636363635,7,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,1,33,1,1,20.15,682.15,0,0.5926470588235294,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,1,0,45,1,1,98.7,4525.8,0,2.1456521739130436,6,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,1,11,0,0,25.2,321.05,0,2.1,0,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,6,1,1,55.7,335.65,0,7.957142857142857,3,1,0,0,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,21,1,0,65.35,1424.4,0,2.9704545454545452,4,0,0,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,65,1,1,25.3,1748.55,0,0.38333333333333336,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,0,6,1,1,84.35,474.9,1,12.049999999999999,3,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,8,1,0,84.95,668.4,1,9.43888888888889,3,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,11,1,1,73.85,926.25,1,6.154166666666666,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,43,1,0,24.25,1077.95,0,0.5511363636363636,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,49,0,1,51.8,2541.25,1,1.036,3,0,1,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,1,1,0,1,1,0,46.0,46.0,1,23.0,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,15,1,1,79.4,1156.1,1,4.9625,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,60,1,0,60.5,3694.45,0,0.9918032786885246,4,0,1,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,17,0,0,25.1,382.8,0,1.3944444444444446,0,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,16,1,1,71.8,1167.8,1,4.223529411764706,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,35,1,0,20.05,746.75,0,0.5569444444444445,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,1,0,44,1,0,88.4,3912.9,1,1.9644444444444447,4,0,1,1,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
0,0,1,1,12,0,0,30.25,368.85,0,2.326923076923077,1,0,0,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,1,1,0,20.2,20.2,0,10.1,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,28,1,1,59.9,1654.7,0,2.06551724137931,4,0,0,0,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,1,0,70,1,0,25.15,1940.85,0,0.35422535211267603,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,5,1,0,46.0,221.7,1,7.666666666666667,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,18,1,0,101.3,1794.65,0,5.3315789473684205,5,0,0,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,70,1,1,76.95,5289.8,0,1.0838028169014085,6,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,9,1,1,55.3,501.2,0,5.529999999999999,3,0,0,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,67,1,1,92.45,6140.85,0,1.3595588235294118,5,0,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,1,1,1,48.45,48.45,0,24.225,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,18,1,0,19.35,309.25,0,1.0184210526315791,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,4,1,0,51.75,201.1,1,10.35,2,1,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,1,71,1,1,86.7,6179.35,0,1.2041666666666666,4,0,1,1,2,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,30,1,1,94.4,2838.7,1,3.045161290322581,5,0,0,1,3,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,1,1,0,55.7,55.7,0,27.85,3,1,0,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,55,1,1,84.25,4589.85,0,1.5044642857142858,4,0,1,1,2,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,59,1,1,64.65,3735.45,0,1.0775000000000001,4,0,1,0,3,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,1,1,1,70.15,70.15,1,35.075,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,7,1,1,69.2,477.55,0,8.65,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,45,1,0,54.65,2553.7,0,1.1880434782608695,3,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,54,1,1,24.75,1342.15,0,0.45,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,51,1,1,23.95,1216.35,0,0.46057692307692305,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,72,1,0,105.0,7578.05,0,1.4383561643835616,6,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,0,44,1,1,59.85,2603.95,0,1.33,4,0,1,0,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,2,1,0,20.05,42.7,0,6.683333333333334,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,66,1,1,92.15,6056.9,0,1.3753731343283584,4,0,1,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,68,0,0,44.8,2983.65,0,0.6492753623188405,3,0,1,0,2,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,0,0,31,1,0,20.9,689.35,0,0.653125,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,21,1,1,95.4,2025.1,0,4.336363636363637,4,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,21,1,0,80.35,1747.2,0,3.652272727272727,3,0,0,0,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,55,1,1,85.1,4657.95,0,1.519642857142857,7,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,9,0,1,34.7,296.1,1,3.47,1,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,1,0,71,1,1,115.05,8016.6,0,1.5979166666666667,8,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,1,1,1,81.1,81.1,1,40.55,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,22,1,0,19.95,433.5,0,0.8673913043478261,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1,1,0,20.55,20.55,1,10.275,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,61,1,1,106.6,6428.4,1,1.7193548387096773,6,0,1,1,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,67,1,0,86.15,5883.85,0,1.2669117647058825,7,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,14,1,0,78.85,1043.8,0,5.256666666666666,3,0,0,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,59,1,1,106.75,6252.9,1,1.7791666666666666,7,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,1,1,0,21,1,0,86.55,1857.25,0,3.934090909090909,3,0,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,4,0,0,42.4,146.4,0,8.48,3,1,0,0,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,3,1,1,89.45,240.45,1,22.3625,3,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,70,1,0,24.25,1724.15,0,0.3415492957746479,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,3,1,1,97.9,315.3,1,24.475,5,1,0,0,3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,21,1,0,20.5,429.55,0,0.9318181818181818,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,20,1,1,19.6,356.15,0,0.9333333333333333,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,22,1,0,20.25,488.25,0,0.8804347826086957,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,1,1,1,55.7,55.7,1,27.85,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,63,1,1,20.6,1298.7,0,0.321875,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,70,1,0,19.8,1378.75,0,0.27887323943661974,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,13,1,1,79.8,973.45,1,5.7,3,0,0,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,5,1,0,80.2,384.25,0,13.366666666666667,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,72,1,1,116.4,8543.25,0,1.5945205479452056,8,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,13,0,1,31.65,389.95,0,2.2607142857142857,1,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,61,1,0,94.15,5731.85,0,1.5185483870967742,5,0,1,1,3,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,1,1,0,20.65,20.65,0,10.325,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,0,56,1,1,76.85,4275.75,0,1.3482456140350876,3,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,4,1,0,20.15,84.5,0,4.029999999999999,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,35,1,0,55.25,1924.1,0,1.5347222222222223,3,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,1,0,18,0,1,39.05,669.85,1,2.055263157894737,2,0,0,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,72,1,0,82.15,5784.3,0,1.1253424657534248,6,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,49,1,0,103.0,5166.2,0,2.06,7,0,1,1,2,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,1,0,44,1,1,95.1,4060.55,0,2.1133333333333333,6,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,1,0,3,1,1,83.9,267.4,1,20.975,3,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,37,1,1,95.15,3532.85,0,2.503947368421053,5,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,61,1,1,79.8,4914.8,0,1.2870967741935484,6,0,1,1,2,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,70,1,1,74.8,5315.8,0,1.0535211267605633,6,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,0,0,1,1,1,69.85,69.85,1,34.925,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,41,1,0,20.45,775.6,0,0.4869047619047619,1,0,1,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,70,1,0,78.35,5445.95,0,1.1035211267605634,7,0,1,1,2,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,1,1,1,53.55,53.55,1,26.775,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,51,1,0,19.1,1007.8,0,0.36730769230769234,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,1,42,1,0,20.0,833.55,0,0.46511627906976744,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,70,1,0,93.9,6579.05,1,1.3225352112676056,6,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,48,1,0,19.95,1004.5,0,0.40714285714285714,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,68,1,1,113.15,7856.0,1,1.6398550724637682,8,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,48,1,0,24.0,1183.05,0,0.4897959183673469,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,26,1,0,84.95,2169.75,1,3.1462962962962964,3,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,11,1,1,80.5,896.9,1,6.708333333333333,3,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,1,19.3,19.3,1,9.65,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,27,1,0,19.15,501.35,0,0.6839285714285713,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,46,1,1,91.3,4126.35,0,1.9425531914893617,4,0,1,1,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,1,1,1,49.65,49.65,1,24.825,2,1,0,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,46,1,0,54.35,2460.15,1,1.1563829787234043,3,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,1,25,1,1,19.15,477.6,0,0.7365384615384615,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,4,1,1,88.45,370.65,1,17.69,3,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,13,1,0,19.75,265.75,0,1.4107142857142858,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,31,1,1,75.5,2424.45,0,2.359375,6,0,0,1,2,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,1,23,1,1,83.75,1849.95,0,3.4895833333333335,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,2,1,0,19.4,61.05,0,6.466666666666666,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,65,1,0,26.5,1698.55,0,0.4015151515151515,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,22,1,1,90.5,1910.6,1,3.9347826086956523,4,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,1,55,1,0,19.15,998.1,0,0.34196428571428567,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,0,9,1,1,94.85,890.6,1,9.485,5,0,0,0,3,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,1,1,7,1,1,69.95,529.5,1,8.74375,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,35,0,0,40.9,1383.6,0,1.136111111111111,2,0,0,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,6,1,1,80.25,493.4,0,11.464285714285714,6,1,0,0,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,1,1,1,48.6,48.6,1,24.3,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,17,1,1,70.8,1207.0,0,3.933333333333333,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,10,1,0,60.2,563.5,0,5.472727272727273,3,0,0,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,15,1,0,55.2,864.55,0,3.45,3,0,0,0,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0,40,0,1,55.8,2109.35,1,1.3609756097560974,4,0,1,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,13,1,0,54.15,701.05,0,3.867857142857143,3,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,1,0,29,1,1,80.15,2265.25,1,2.671666666666667,3,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,1,75.5,220.6,1,18.875,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,58,1,1,100.4,5749.8,0,1.7016949152542373,5,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,45,1,1,62.55,2796.45,0,1.3597826086956522,4,0,1,0,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,72,1,1,70.45,5165.7,0,0.965068493150685,6,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,68,1,1,85.5,5696.6,0,1.2391304347826086,4,0,1,1,2,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,1,20.2,20.2,1,10.1,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,38,1,0,54.5,2076.05,0,1.3974358974358974,3,0,1,0,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,2,1,0,20.75,44.2,0,6.916666666666667,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,11,1,0,20.35,215.25,0,1.6958333333333335,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,20,1,1,91.0,1859.5,0,4.333333333333333,3,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,72,1,1,104.8,7470.1,0,1.4356164383561643,6,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,3,1,1,74.75,229.5,1,18.6875,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,23,1,1,104.05,2470.1,1,4.335416666666666,6,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,40,1,1,51.1,2092.9,0,1.2463414634146341,2,0,1,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,1,0,62,1,1,89.8,5629.55,0,1.4253968253968254,4,0,1,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,22,1,1,20.55,469.85,0,0.8934782608695653,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,11,1,0,64.05,733.95,0,5.3374999999999995,4,0,0,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,1,0,7,1,1,74.85,485.25,0,9.35625,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,13,1,1,96.65,1244.5,1,6.903571428571429,5,0,0,0,3,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,1,1,0,20.05,20.05,1,10.025,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,39,1,1,103.45,3994.45,1,2.58625,6,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,3,0,0,25.0,78.25,0,6.25,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,58,1,0,20.3,1131.5,0,0.3440677966101695,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
